併置する,動詞-自立,ヘイチスル,171 
返報,名詞,ヘンポウ,171 
奉還,名詞,ホウカン,171 
訪中する,動詞-自立,ホウチュウスル,171 
補数,名詞,ホスウ,171 
棒切れ,名詞,ボウギレ,171 
間柱,名詞,マバシラ,171 
丸刈り,名詞,マルガリ,171 
メガワット,名詞,メガワット,171 
貰い物,名詞,モライモノ,171 
香具師,名詞,ヤシ,171 
洋々,名詞,ヨウヨウ,171 
良材,名詞,リョウザイ,171 
若白髪,名詞,ワカシラガ,171 
ワードプロセッサ,名詞,ワードプロセッサ,171 
一波,名詞,イッパ,170 
インティファーダ,名詞,インティファーダ,170 
産屋,名詞,ウブヤ,170 
エキジビション,名詞,エキシビション,170 
縁台,名詞,エンダイ,170 
おうじ,名詞,オウジ,170 
オクタン価,名詞,オクタンカ,170 
遅らす,動詞-自立,オクラス,170 
押し葉,名詞,オシバ,170 
男坂,名詞,オトコザカ,170 
改作,名詞,カイサク,170 
買い戻しする,動詞-自立,カイモドシスル,170 
掻き消える,動詞-自立,カキキエル,170 
ケ国,名詞,カコク,170 
加除,名詞,カジョ,170 
化生,名詞,カセイ,170 
家政学,名詞,カセイガク,170 
カルパッチョ,名詞,カルパッチョ,170 
客土,名詞,キャクド,170 
逆順,名詞,ギャクジュン,170 
行ずる,動詞-自立,ギョウズル,170 
経学,名詞,ケイガク,170 
検品する,動詞-自立,ケンピンスル,170 
剣舞,名詞,ケンブ,170 
こちこち,名詞,コチコチ,170 
墾田,名詞,コンデン,170 
サイクリングする,動詞-自立,サイクリングスル,170 
採種する,動詞-自立,サイシュスル,170 
さわす,動詞-自立,サワス,170 
山紫水明,名詞,サンシスイメイ,170 
座金,名詞,ザガネ,170 
座敷牢,名詞,ザシキロウ,170 
詩学,名詞,シガク,170 
失調する,動詞-自立,シッチョウスル,170 
収益する,動詞-自立,シュウエキスル,170 
主唱,名詞,シュショウ,170 
知らん顔する,動詞-自立,シランカオスル,170 
常食する,動詞-自立,ジョウショクスル,170 
すきま風,名詞,スキマカゼ,170 
スキンダイビング,名詞,スキンダイビング,170 
正比例する,動詞-自立,セイヒレイスル,170 
隻数,名詞,セキスウ,170 
先着する,動詞-自立,センチャクスル,170 
削げる,動詞-自立,ソゲル,170 
試しする,動詞-自立,タメシスル,170 
駄馬,名詞,ダバ,170 
中性子星,名詞,チュウセイシセイ,170 
徴発する,動詞-自立,チョウハツスル,170 
ちょう結び,名詞,チョウムスビ,170 
ちんと,副詞,チント,170 
使い走り,名詞,ツカイハシリ,170 
作らす,動詞-自立,ツクラス,170 
手荒,名詞,テアラ,170 
ティースプーン,名詞,ティースプーン,170 
蕩減,名詞,トウゲン,170 
ドリフトする,動詞-自立,ドリフトスル,170 
投げ売り,名詞,ナゲウリ,170 
捺染,名詞,ナッセン,170 
ナノレベル,名詞,ナノレベル,170 
拭い去れる,動詞-自立,ヌグイサレル,170 
布引き,名詞,ヌノビキ,170 
ネブライザー,名詞,ネブライザー,170 
眠らす,動詞-自立,ネムラス,170 
のおりに,助詞,ノオリニ,170 
羽ばたける,動詞-自立,ハバタケル,170 
伴走する,動詞-自立,バンソウスル,170 
バーター,名詞,バーター,170 
パルテノン,名詞,パルテノン,170 
裨益する,動詞-自立,ヒエキスル,170 
分教場,名詞,ブンキョウジョウ,170 
プリインストール,名詞,プリインストール,170 
閉山する,動詞-自立,ヘイザンスル,170 
篦鮒,名詞,ヘラブナ,170 
松の内,名詞,マツノウチ,170 
見繕う,動詞-自立,ミツクロウ,170 
見破れる,動詞-自立,ミヤブレル,170 
向こう見ず,名詞,ムコウミズ,170 
ヤッター,感動詞,ヤッター,170 
宥和,名詞,ユウワ,170 
四つ角,名詞,ヨツカド,170 
蘇らす,動詞-自立,ヨミガエラス,170 
埒外,名詞,ラチガイ,170 
歴博,名詞,レキハク,170 
老練,名詞,ロウレン,170 
論じ合う,動詞-自立,ロンジアウ,170 
赤芽,名詞,アカメ,169 
上蓋,名詞,アゲブタ,169 
いたずら,名詞,イタズラ,169 
一場,名詞,イチジョウ,169 
ウスターソース,名詞,ウスターソース,169 
筬,名詞,オサ,169 
おはしょり,名詞,オハショリ,169 
噛み込む,動詞-自立,カミコム,169 
交わし合う,動詞-自立,カワシアウ,169 
帰りする,動詞-自立,ガエリスル,169 
学問する,動詞-自立,ガクモンスル,169 
雁行,名詞,ガンコウ,169 
鬼籍,名詞,キセキ,169 
巨砲,名詞,キョホウ,169 
切れ痔,名詞,キレジ,169 
切れ者,名詞,キレモノ,169 
空転,名詞,クウテン,169 
くず米,名詞,クズマイ,169 
高雅,名詞,コウガ,169 
紅紫,名詞,コウシ,169 
轂,名詞,コシキ,169 
三輪,名詞,サンリン,169 
座主,名詞,ザス,169 
瀉血,名詞,シャケツ,169 
主祭,名詞,シュサイ,169 
新開,名詞,シンカイ,169 
衰亡,名詞,スイボウ,169 
酢豚,名詞,スブタ,169 
スラッガー,名詞,スラッガー,169 
すれ合う,動詞-自立,スレアウ,169 
潜行する,動詞-自立,センコウスル,169 
選対,名詞,センタイ,169 
送話,名詞,ソウワ,169 
杣,名詞,ソマ,169 
叩き壊す,動詞-自立,タタキコワス,169 
多様する,動詞-自立,タヨウスル,169 
中背,名詞,チュウゼイ,169 
町制,名詞,チョウセイ,169 
追熟する,動詞-自立,ツイジュクスル,169 
つむり,名詞,ツムリ,169 
冬瓜,名詞,トウガン,169 
遠め,名詞,トオメ,169 
年端,名詞,トシハ,169 
トップニュース,名詞,トップニュース,169 
情け深い,形容詞,ナサケブカイ,169 
ねぶる,動詞-自立,ネブル,169 
白寿,名詞,ハクジュ,169 
波瀾,名詞,ハラン,169 
煩瑣,名詞,ハンサ,169 
バンパイア,名詞,バンパイア,169 
びっちり,副詞,ビッチリ,169 
鬢,名詞,ビン,169 
福助,名詞,フクスケ,169 
プレイヤ,名詞,プレイヤ,169 
返本,名詞,ヘンポン,169 
本薬,名詞,ホンヤク,169 
紡錘形,名詞,ボウスイケイ,169 
丸々,名詞,マルマル,169 
メガバイト,名詞,メガバイト,169 
遊歩,名詞,ユウホ,169 
論功行賞,名詞,ロンコウコウショウ,169 
証しする,動詞-自立,アカシスル,168 
圧死,名詞,アッシ,168 
雨ざらし,名詞,アマザラシ,168 
エタン,名詞,エタン,168 
オイスター,名詞,オイスター,168 
大谷石,名詞,オオヤイシ,168 
お点前,名詞,オテマエ,168 
肩先,名詞,カタサキ,168 
騙り,名詞,カタリ,168 
かち合う,動詞-自立,カチアウ,168 
紙吹雪,名詞,カミフブキ,168 
カルメラ,名詞,カルメル,168 
貫乳する,動詞-自立,カンニュウスル,168 
額装する,動詞-自立,ガクソウスル,168 
消えかける,動詞-自立,キエカケル,168 
記念樹,名詞,キネンジュ,168 
吸排,名詞,キュウハイ,168 
きりりと,副詞,キリリト,168 
銀紙,名詞,ギンガミ,168 
クロスワード,名詞,クロスワード,168 
軍律,名詞,グンリツ,168 
軽犯罪,名詞,ケイハンザイ,168 
気おされる,動詞-自立,ケオサレル,168 
高空,名詞,コウクウ,168 
口述する,動詞-自立,コウジュツスル,168 
紺屋,名詞,コウヤ,168 
誤用する,動詞-自立,ゴヨウスル,168 
酒代,名詞,サカダイ,168 
作文する,動詞-自立,サクブンスル,168 
座禅する,動詞-自立,ザゼンスル,168 
仕返しする,動詞-自立,シカエシスル,168 
使臣,名詞,シシン,168 
下回り,名詞,シタマワリ,168 
手交する,動詞-自立,シュコウスル,168 
守勢,名詞,シュセイ,168 
小農,名詞,ショウノウ,168 
自乗,名詞,ジジョウ,168 
実作,名詞,ジッサク,168 
抒情詩,名詞,ジョジョウシ,168 
前泊,名詞,ゼンパク,168 
そうする,動詞-自立,ソウスル,168 
耐酸,名詞,タイサン,168 
茶釜,名詞,チャガマ,168 
通信員,名詞,ツウシンイン,168 
定年する,動詞-自立,テイネンスル,168 
出入る,動詞-自立,デハイル,168 
訪う,動詞-自立,トウ,168 
踏査する,動詞-自立,トウサスル,168 
渡河する,動詞-自立,トカスル,168 
特攻する,動詞-自立,トッコウスル,168 
鈍麻,名詞,ドンマ,168 
ナゲット,名詞,ナゲット,168 
煮上がる,動詞-自立,ニアガル,168 
ぬけぬけ,副詞,ヌケヌケ,168 
軒端,名詞,ノキバ,168 
残り火,名詞,ノコリビ,168 
野太い,形容詞,ノブトイ,168 
発泡する,動詞-自立,ハッポウスル,168 
パニクる,動詞-自立,パニクル,168 
髭面,名詞,ヒゲヅラ,168 
引っ掻き回す,動詞-自立,ヒッカキマワス,168 
百官,名詞,ヒャッカン,168 
比翼,名詞,ヒヨク,168 
広口,名詞,ヒロクチ,168 
敏,名詞,ビン,168 
貧乏揺すり,名詞,ビンボウユスリ,168 
ＢＡＲ,名詞,ビーエイアール,168 
賦与する,動詞-自立,フヨスル,168 
変体,名詞,ヘンタイ,168 
弁財,名詞,ベンサイ,168 
法親王,名詞,ホウシンノウ,168 
ポシェット,名詞,ポシェット,168 
ポスト,接頭詞,ポスト,168 
マネージ,名詞,マネージ,168 
マルチスレッド,名詞,マルチスレッド,168 
水拭きする,動詞-自立,ミズブキスル,168 
耳より,名詞,ミミヨリ,168 
民地,名詞,ミンチ,168 
焼き場,名詞,ヤキバ,168 
矢筈,名詞,ヤハズ,168 
山鳴り,名詞,ヤマナリ,168 
夢心地,名詞,ユメゴコチ,168 
夜討ち,名詞,ヨウチ,168 
夜鳴き,名詞,ヨナキ,168 
ラプソディ,名詞,ラプソディ,168 
乱獲する,動詞-自立,ランカクスル,168 
リエル,名詞,リエル,168 
烈風,名詞,レップウ,168 
六方,名詞,ロッポウ,168 
六法全書,名詞,ロッポウゼンショ,168 
笑いする,動詞-自立,ワライスル,168 
あくせくする,動詞-自立,アクセクスル,167 
当たり屋,名詞,アタリヤ,167 
暴れまくる,動詞-自立,アバレマクル,167 
息抜きする,動詞-自立,イキヌキスル,167 
いけず,名詞,イケズ,167 
漁り,名詞,イサリ,167 
いちゃつく,動詞-自立,イチャツク,167 
一聴する,動詞-自立,イッチョウスル,167 
印欧語,名詞,インオウゴ,167 
思い合う,動詞-自立,オモイアウ,167 
恩知らず,名詞,オンシラズ,167 
解像力,名詞,カイゾウリョク,167 
金する,動詞-自立,カネスル,167 
軌間,名詞,キカン,167 
危懼,名詞,キク,167 
木遣り,名詞,キヤリ,167 
禁教,名詞,キンキョウ,167 
謹啓,名詞,キンケイ,167 
クランクイン,名詞,クランクイン,167 
権謀術数,名詞,ケンボウジュッスウ,167 
光陰,名詞,コウイン,167 
魂魄,名詞,コンパク,167 
ごきげんよう,感動詞,ゴキゲンヨウ,167 
作庭,名詞,サクテイ,167 
私益,名詞,シエキ,167 
敷き込む,動詞-自立,シキコム,167 
詞章,名詞,シショウ,167 
しとしと,副詞,シトシト,167 
霜月,名詞,シモツキ,167 
白拍子,名詞,シラビョウシ,167 
ジルコニウム,名詞,ジルコニウム,167 
人糞,名詞,ジンプン,167 
スグリ,名詞,スグリ,167 
筋子,名詞,スジコ,167 
聖賢,名詞,セイケン,167 
せかせか,副詞,セカセカ,167 
俗流,名詞,ゾクリュウ,167 
大宗,名詞,タイソウ,167 
単文,名詞,タンブン,167 
転訛する,動詞-自立,テンカスル,167 
出初め,名詞,デゾメ,167 
出物,名詞,デモノ,167 
特許する,動詞-自立,トッキョスル,167 
とっぷり,副詞,トップリ,167 
突合,名詞,トツゴウ,167 
銅器,名詞,ドウキ,167 
同病,名詞,ドウビョウ,167 
流れ去る,動詞-自立,ナガレサル,167 
懐メロ,名詞,ナツメロ,167 
入滅する,動詞-自立,ニュウメツスル,167 
ねつい,形容詞,ネツ,167 
のそのそ,副詞,ノソノソ,167 
ひっさげる,動詞-自立,ヒッサゲル,167 
人集め,名詞,ヒトアツメ,167 
風災,名詞,フウサイ,167 
不出来,名詞,フデキ,167 
振り付ける,動詞-自立,フリツケル,167 
粉飾する,動詞-自立,フンショクスル,167 
ブーゲンビレア,名詞,ブーゲンビリア,167 
プラトニック,名詞,プラトニック,167 
プリンティング,名詞,プリンティング,167 
別宅,名詞,ベッタク,167 
ペナント,名詞,ペナント,167 
ほじくる,動詞-自立,ホジクル,167 
ほの暗い,形容詞,ホノグライ,167 
防弾チョッキ,名詞,ボウダンチョッキ,167 
まします,動詞-自立,マシマス,167 
見とがめる,動詞-自立,ミトガメル,167 
明文化,名詞,メイブンカ,167 
結わく,動詞-自立,ユワク,167 
レッツゴー,名詞,レッツゴー,167 
連署する,動詞-自立,レンショスル,167 
艫,名詞,ロ,167 
アサイン,名詞,アサイン,166 
羹,名詞,アツモノ,166 
インクライン,名詞,インクライン,166 
移し,名詞,ウツシ,166 
益虫,名詞,エキチュウ,166 
押捺,名詞,オウナツ,166 
溺れ死ぬ,動詞-自立,オボレシヌ,166 
加害する,動詞-自立,カガイスル,166 
火刑,名詞,カケイ,166 
カケス,名詞,カケス,166 
官衙,名詞,カンガ,166 
寒梅,名詞,カンバイ,166 
学修する,動詞-自立,ガクシュウスル,166 
奇襲する,動詞-自立,キシュウスル,166 
虚心,名詞,キョシン,166 
金ぴか,名詞,キンピカ,166 
御製,名詞,ギョセイ,166 
食い扶持,名詞,クイブチ,166 
組子,名詞,クミコ,166 
グランジ,名詞,グランジ,166 
こすり取る,動詞-自立,コスリトル,166 
コピーライト,名詞,コピーライト,166 
コメする,動詞-自立,コメスル,166 
採炭,名詞,サイタン,166 
死に体,名詞,シニタイ,166 
神紋,名詞,シンモン,166 
線描,名詞,センビョウ,166 
操練,名詞,ソウレン,166 
ゾウムシ,名詞,ゾウムシ,166 
大挙,名詞,タイキョ,166 
退廃する,動詞-自立,タイハイスル,166 
多生,名詞,タショウ,166 
タルムード,名詞,タルムード,166 
着脱する,動詞-自立,チャクダツスル,166 
鳥人,名詞,チョウジン,166 
称え,名詞,トナエ,166 
内通する,動詞-自立,ナイツウスル,166 
難事件,名詞,ナンジケン,166 
ニウム,名詞,ニウム,166 
握り合う,動詞-自立,ニギリアウ,166 
荷札,名詞,ニフダ,166 
剥げ落ちる,動詞-自立,ハゲオチル,166 
梁間,名詞,ハリマ,166 
爆走する,動詞-自立,バクソウスル,166 
広々,名詞,ヒロビロ,166 
府営,名詞,フエイ,166 
揮う,動詞-自立,フルウ,166 
物納する,動詞-自立,ブツノウスル,166 
ベンチレーター,名詞,ベンチレーター,166 
奉安する,動詞-自立,ホウアンスル,166 
墨客,名詞,ボッカク,166 
ポストする,動詞-自立,ポストスル,166 
摩擦する,動詞-自立,マサツスル,166 
名園,名詞,メイエン,166 
目の玉,名詞,メノタマ,166 
椛,名詞,モミジ,166 
疫病神,名詞,ヤクビョウガミ,166 
裸子植物,名詞,ラシショクブツ,166 
リファイン,名詞,リファイン,166 
竜虎,名詞,リュウコ,166 
老境,名詞,ロウキョウ,166 
あ,フィラー,ア,165 
鋳込む,動詞-自立,イコム,165 
カゲロウ,名詞,カゲロウ,165 
型名,名詞,カタメイ,165 
考え違い,名詞,カンガエチガイ,165 
観ずる,動詞-自立,カンズル,165 
許否,名詞,キョヒ,165 
禁治産者,名詞,キンチサンシャ,165 
銀製,名詞,ギンセイ,165 
蔵屋敷,名詞,クラヤシキ,165 
燻蒸,名詞,クンジョウ,165 
軽水,名詞,ケイスイ,165 
好敵手,名詞,コウテキシュ,165 
講読する,動詞-自立,コウドクスル,165 
子授け,名詞,コサズケ,165 
金剛杖,名詞,コンゴウヅエ,165 
算法,名詞,サンポウ,165 
雑魚寝,名詞,ザコネ,165 
ざまする,動詞-自立,ザマスル,165 
始終,名詞,シジュウ,165 
祠堂,名詞,シドウ,165 
写生する,動詞-自立,シャセイスル,165 
詳説,名詞,ショウセツ,165 
処々,名詞,ショショ,165 
重火器,名詞,ジュウカキ,165 
入内する,動詞-自立,ジュダイスル,165 
呪縛する,動詞-自立,ジュバクスル,165 
乗艦,名詞,ジョウカン,165 
スパンコール,名詞,スパンコール,165 
拙論,名詞,セツロン,165 
責苦,名詞,セメク,165 
戦型,名詞,センケイ,165 
槍術,名詞,ソウジュツ,165 
多弁,名詞,タベン,165 
着座する,動詞-自立,チャクザスル,165 
佃,名詞,ツクダ,165 
釣り込む,動詞-自立,ツリコム,165 
蹄鉄,名詞,テイテツ,165 
テレカ,名詞,テレカ,165 
取り落とす,動詞-自立,トリオトス,165 
道者,名詞,ドウシャ,165 
読誦する,動詞-自立,ドクショウスル,165 
読図,名詞,ドクズ,165 
毒草,名詞,ドクソウ,165 
独走する,動詞-自立,ドクソウスル,165 
毒矢,名詞,ドクヤ,165 
ナツメグ,名詞,ナツメグ,165 
入級,名詞,ニュウキュウ,165 
塗り足す,動詞-自立,ヌリタス,165 
塗り残す,動詞-自立,ヌリノコス,165 
野菊,名詞,ノギク,165 
走り幅跳び,名詞,ハシリハバトビ,165 
発露する,動詞-自立,ハツロスル,165 
パッキングする,動詞-自立,パッキングスル,165 
火箸,名詞,ヒバシ,165 
袋地,名詞,フクロジ,165 
付言,名詞,フゲン,165 
不偏,名詞,フヘン,165 
不惑,名詞,フワク,165 
偏愛,名詞,ヘンアイ,165 
奉祀する,動詞-自立,ホウシスル,165 
北進する,動詞-自立,ホクシンスル,165 
ポン柑,名詞,ポンカン,165 
身持ち,名詞,ミモチ,165 
ムクゲ,名詞,ムクゲ,165 
物寂しい,形容詞,モノサビシイ,165 
万屋,名詞,ヨロズヤ,165 
ランデブー,名詞,ランデブー,165 
リボルバー,名詞,リボルバー,165 
リンデン,名詞,リンデン,165 
労協,名詞,ロウキョウ,165 
蝋梅,名詞,ロウバイ,165 
詫び状,名詞,ワビジョウ,165 
悪疫,名詞,アクエキ,164 
後山,名詞,アトヤマ,164 
一打,名詞,イチダ,164 
一両日,名詞,イチリョウジツ,164 
一子相伝,名詞,イッシソウデン,164 
イット,名詞,イット,164 
稲むら,名詞,イナムラ,164 
祈れる,動詞-自立,イノレル,164 
有縁,名詞,ウエン,164 
うめき,名詞,ウメキ,164 
エキサイトする,動詞-自立,エキサイトスル,164 
回旋する,動詞-自立,カイセンスル,164 
銀幕,名詞,ギンマク,164 
口説き落とす,動詞-自立,クドキオトス,164 
けちる,動詞-自立,ケチル,164 
険,名詞,ケン,164 
糊化,名詞,コカ,164 
五戒,名詞,ゴカイ,164 
祭器,名詞,サイキ,164 
サウンドスケープ,名詞,サウンドスケープ,164 
指し物,名詞,サシモノ,164 
ザラ場,名詞,ザラバ,164 
締めする,動詞-自立,シメスル,164 
縮退,名詞,シュクタイ,164 
所轄する,動詞-自立,ショカツスル,164 
食膳,名詞,ショクゼン,164 
真因,名詞,シンイン,164 
常民,名詞,ジョウミン,164 
吸い口,名詞,スイクチ,164 
救い上げる,動詞-自立,スクイアゲル,164 
筋目,名詞,スジメ,164 
空耳,名詞,ソラミミ,164 
卵とじ,名詞,タマゴトジ,164 
断頭,名詞,ダントウ,164 
恥部,名詞,チブ,164 
積ます,動詞-自立,ツマス,164 
ツートンカラー,名詞,ツートンカラー,164 
デキストリン,名詞,デキストリン,164 
とありまして,助詞,トアリマシテ,164 
とくとく,副詞,トクトク,164 
同宿,名詞,ドウシュク,164 
ドクターズ,名詞,ドクターズ,164 
鈍器,名詞,ドンキ,164 
ナツメヤシ,名詞,ナツメヤシ,164 
なんてこった,感動詞,ナンテコッタ,164 
念押し,名詞,ネンオシ,164 
飲み明かす,動詞-自立,ノミアカス,164 
初盆,名詞,ハツボン,164 
引き受けする,動詞-自立,ヒキウケスル,164 
引き綱,名詞,ヒキヅナ,164 
ひこばえ,名詞,ヒコバエ,164 
太り過ぎ,名詞,フトリスギ,164 
ふるい分ける,動詞-自立,フルイワケル,164 
フローする,動詞-自立,フロースル,164 
放射線状,名詞,ホウシャセンジョウ,164 
茫漠,名詞,ボウバク,164 
まかり間違う,動詞-自立,マカリマチガウ,164 
身する,動詞-自立,ミスル,164 
ミッドナイト,名詞,ミッドナイト,164 
密談,名詞,ミツダン,164 
身幅,名詞,ミハバ,164 
ミモザ,名詞,ミモザ,164 
むさくるしい,形容詞,ムサクルシイ,164 
妄念,名詞,モウネン,164 
モデルガン,名詞,モデルガン,164 
揉み上げ,名詞,モミアゲ,164 
門閥,名詞,モンバツ,164 
山辺,名詞,ヤマベ,164 
宵宮,名詞,ヨイミヤ,164 
凌駕,名詞,リョウガ,164 
レオタード,名詞,レオタード,164 
明かり採り,名詞,アカリトリ,163 
射かける,動詞-自立,イカケル,163 
卑しめる,動詞-自立,イヤシメル,163 
什麼,名詞,インモ,163 
謚,名詞,オクリナ,163 
及ばす,動詞-自立,オヨバス,163 
買い食い,名詞,カイグイ,163 
開城する,動詞-自立,カイジョウスル,163 
下士,名詞,カシ,163 
歓心,名詞,カンシン,163 
カンタービレ,名詞,カンタービレ,163 
凝血,名詞,ギョウケツ,163 
口答え,名詞,クチゴタエ,163 
訓導,名詞,クンドウ,163 
軍役,名詞,グンエキ,163 
敬神,名詞,ケイシン,163 
こりこりする,動詞-自立,コリコリスル,163 
咲き揃う,動詞-自立,サキソロウ,163 
擦過傷,名詞,サッカショウ,163 
雑収入,名詞,ザッシュウニュウ,163 
出帆する,動詞-自立,シュッパンスル,163 
出御,名詞,シュツギョ,163 
主動,名詞,シュドウ,163 
峻厳,名詞,シュンゲン,163 
私立高,名詞,シリツコウ,163 
新開地,名詞,シンカイチ,163 
自省する,動詞-自立,ジセイスル,163 
寂静,名詞,ジャクジョウ,163 
すまし汁,名詞,スマシジル,163 
詮議,名詞,センギ,163 
船隊,名詞,センタイ,163 
測線,名詞,ソクセン,163 
蔬菜,名詞,ソサイ,163 
増便,名詞,ゾウビン,163 
大典,名詞,タイテン,163 
茅の輪,名詞,チノワ,163 
茶入れ,名詞,チャイレ,163 
鉄輪,名詞,テツリン,163 
取って返す,動詞-自立,トッテカエス,163 
とろ火,名詞,トロビ,163 
怒髪,名詞,ドハツ,163 
中折れ,名詞,ナカオレ,163 
担わす,動詞-自立,ニナワス,163 
のべつ,副詞,ノベツ,163 
晴れ姿,名詞,ハレスガタ,163 
倍旧,名詞,バイキュウ,163 
馬賊,名詞,バゾク,163 
被官,名詞,ヒカン,163 
ひき算する,動詞-自立,ヒキザンスル,163 
氷結する,動詞-自立,ヒョウケツスル,163 
フィニッシュする,動詞-自立,フィニッシュスル,163 
分針,名詞,フンシン,163 
ブラックユーモア,名詞,ブラックユーモア,163 
星祭り,名詞,ホシマツリ,163 
本編,名詞,ホンペン,163 
蒸し上げる,動詞-自立,ムシアゲル,163 
メイク落とし,名詞,メイクオトシ,163 
もげる,動詞-自立,モゲル,163 
餅する,動詞-自立,モチスル,163 
焼き捨てる,動詞-自立,ヤキステル,163 
横なぐり,名詞,ヨコナグリ,163 
ラミー,名詞,ラミー,163 
緑豆,名詞,リョクトウ,163 
令書,名詞,レイショ,163 
有高,名詞,アリダカ,162 
言い分ける,動詞-自立,イイワケル,162 
一挙一動,名詞,イッキョイチドウ,162 
出湯,名詞,イデユ,162 
ウインクする,動詞-自立,ウインクスル,162 
雲散霧消する,動詞-自立,ウンサンムショウスル,162 
詠じる,動詞-自立,エイジル,162 
おすそ分けする,動詞-自立,オスソワケスル,162 
お太鼓,名詞,オタイコ,162 
女物,名詞,オンナモノ,162 
開基する,動詞-自立,カイキスル,162 
改題,名詞,カイダイ,162 
駆け走る,動詞-自立,カケハシル,162 
金蔓,名詞,カネヅル,162 
カブラ,名詞,カブラ,162 
緩行,名詞,カンコウ,162 
監房,名詞,カンボウ,162 
恐喝する,動詞-自立,キョウカツスル,162 
近臣,名詞,キンシン,162 
口移し,名詞,クチウツシ,162 
クロッキー,名詞,クロッキー,162 
月輪,名詞,ゲツリン,162 
衡量,名詞,コウリョウ,162 
こせる,動詞-自立,コセル,162 
告解,名詞,コッカイ,162 
酷寒,名詞,コッカン,162 
コハダ,名詞,コハダ,162 
五音,名詞,ゴオン,162 
五十歩百歩,名詞,ゴジュッポヒャッポ,162 
砂層,名詞,サソウ,162 
サルする,動詞-自立,サルスル,162 
三枚,名詞,サンマイ,162 
参籠,名詞,サンロウ,162 
至言,名詞,シゲン,162 
死線,名詞,シセン,162 
社畜,名詞,シャチク,162 
神罰,名詞,シンバツ,162 
十手,名詞,ジッテ,162 
入内,名詞,ジュダイ,162 
上使,名詞,ジョウシ,162 
衰微する,動詞-自立,スイビスル,162 
ズラ,名詞,ズラ,162 
生殺与奪,名詞,セイサツヨダツ,162 
添え物,名詞,ソエモノ,162 
造兵,名詞,ゾウヘイ,162 
出し抜け,名詞,ダシヌケ,162 
だましだまし,副詞,ダマシダマシ,162 
千木,名詞,チギ,162 
茶臼,名詞,チャウス,162 
着想する,動詞-自立,チャクソウスル,162 
つくばい,名詞,ツクバイ,162 
テクノクラート,名詞,テクノクラート,162 
テトラポット,名詞,テトラポット,162 
投開票,名詞,トウカイヒョウ,162 
東北東,名詞,トウホクトウ,162 
トップコート,名詞,トップコート,162 
に応じまして,助詞,ニオウジマシテ,162 
ノンブル,名詞,ノンブル,162 
這いつくばる,動詞-自立,ハイツクバル,162 
入らす,動詞-自立,ハイラス,162 
初舞台,名詞,ハツブタイ,162 
富国,名詞,フコク,162 
抱卵する,動詞-自立,ホウランスル,162 
保釈する,動詞-自立,ホシャクスル,162 
ホストする,動詞-自立,ホストスル,162 
本然,名詞,ホンゼン,162 
真四角,名詞,マシカク,162 
見合わせ,名詞,ミアワセ,162 
水薬,名詞,ミズグスリ,162 
無制限,名詞,ムセイゲン,162 
無欲,名詞,ムヨク,162 
野砲,名詞,ヤホウ,162 
よりどり,名詞,ヨリドリ,162 
両開き,名詞,リョウビラキ,162 
分かち書き,名詞,ワカチガキ,162 
愛妾,名詞,アイショウ,161 
アカザ,名詞,アカザ,161 
悪逆,名詞,アクギャク,161 
一挙両得,名詞,イッキョリョウトク,161 
入り来る,動詞-自立,イリクル,161 
おちょこ,名詞,オチョコ,161 
踊り狂う,動詞-自立,オドリクルウ,161 
貫流する,動詞-自立,カンリュウスル,161 
楽隊,名詞,ガクタイ,161 
合奏する,動詞-自立,ガッソウスル,161 
癌腫,名詞,ガンシュ,161 
急冷する,動詞-自立,キュウレイスル,161 
教案,名詞,キョウアン,161 
金銭信託,名詞,キンセンシンタク,161 
勤続する,動詞-自立,キンゾクスル,161 
係船,名詞,ケイセン,161 
けちけち,副詞,ケチケチ,161 
見神,名詞,ケンシン,161 
激昂,名詞,ゲッコウ,161 
差し入れする,動詞-自立,サシイレスル,161 
誘い合う,動詞-自立,サソイアウ,161 
三盆,名詞,サンボン,161 
司式,名詞,シシキ,161 
淑徳,名詞,シュクトク,161 
焼夷,名詞,ショウイ,161 
昇級する,動詞-自立,ショウキュウスル,161 
寝殿,名詞,シンデン,161 
侍医,名詞,ジイ,161 
スタブ,名詞,スタブ,161 
すっくと,副詞,スックト,161 
すりこむ,動詞-自立,スリコム,161 
吸わす,動詞-自立,スワス,161 
セマンティック,名詞,セマンティック,161 
先約,名詞,センヤク,161 
玉砂利,名詞,タマジャリ,161 
抱き起こす,動詞-自立,ダキオコス,161 
中華まん,名詞,チュウカマン,161 
通人,名詞,ツウジン,161 
つかつか,副詞,ツカツカ,161 
つまみ出す,動詞-自立,ツマミダス,161 
詰め合わせる,動詞-自立,ツメアワセル,161 
低劣,名詞,テイレツ,161 
適者生存,名詞,テキシャセイゾン,161 
当番医,名詞,トウバンイ,161 
逗留,名詞,トウリュウ,161 
徒競走,名詞,トキョウソウ,161 
排撃する,動詞-自立,ハイゲキスル,161 
ふるさとづくり,名詞,フルサトヅクリ,161 
彷徨する,動詞-自立,ホウコウスル,161 
法華宗,名詞,ホッケシュウ,161 
施せる,動詞-自立,ホドコセル,161 
輔弼,名詞,ホヒツ,161 
ミッシング,名詞,ミッシング,161 
認め合える,動詞-自立,ミトメアエル,161 
宮仕え,名詞,ミヤヅカエ,161 
巡り歩く,動詞-自立,メグリアルク,161 
